field,quickconfig_line,scope_basis,venue_applicability,vector_status,vector_evidence_file_line,backtest_v12_live_status,backtest_v12_live_evidence_file_line,ez_crypto_live_status,ez_crypto_live_evidence_file_line,tradier_live_status,tradier_live_evidence_file_line,exact_contract,gap_reason
TRADIER_RSI2_ENABLED,4257,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5887:compute_reentry_blocks:getattr;v12_quick_engine.py:7542:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:13364:evaluate_stop:_cfg;tradier_manage.py:23459:evaluate_rsi2_entry:_cfg_auto;tradier_manage.py:7744:process_position:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_RSI2_EXIT_THRESHOLD_LONG,4258,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7546:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:13360:evaluate_stop:_cfg;tradier_manage.py:13362:evaluate_stop:_cfg;tradier_manage.py:23465:evaluate_rsi2_entry:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_RSI2_EXIT_THRESHOLD_SHORT,4259,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7548:compute_exit_signals:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:13361:evaluate_stop:_cfg;tradier_manage.py:13363:evaluate_stop:_cfg;tradier_manage.py:23466:evaluate_rsi2_entry:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_RSI_ENTRY_LONG_TRADIER,4260,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6154:compute_reentry_blocks:getattr;v12_quick_engine.py:6373:_tradier_signal_score_family:attribute;v12_quick_engine.py:6531:_tradier_signal_score_family:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11167:calculate_signal_score:getattr;tradier_manage.py:20425:should_enter_long:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_RSI_ENTRY_SHORT_TRADIER,4261,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6155:compute_reentry_blocks:getattr;v12_quick_engine.py:6374:_tradier_signal_score_family:attribute;v12_quick_engine.py:6532:_tradier_signal_score_family:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11168:calculate_signal_score:getattr;tradier_manage.py:20712:should_enter_short:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_RSI_SHORT_REL_VOLUME_MIN,4262,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6159:compute_reentry_blocks:getattr,GAP_NO_CAUSAL_CONSUMER,,N_A_EXPLICIT_TRADIER_FIELD,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRADIER_STOCH_ENTRY_LONG_TRADIER,4263,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6162:compute_reentry_blocks:getattr;v12_quick_engine.py:6524:_tradier_signal_score_family:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11153:calculate_signal_score:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_STOCH_ENTRY_SHORT_TRADIER,4264,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6163:compute_reentry_blocks:getattr;v12_quick_engine.py:6525:_tradier_signal_score_family:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11155:calculate_signal_score:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_STOCH_EXTREME_LONG_TRADIER,4265,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6164:compute_reentry_blocks:getattr;v12_quick_engine.py:6524:_tradier_signal_score_family:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11154:calculate_signal_score:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRADIER_STOCH_EXTREME_SHORT_TRADIER,4266,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,TRADIER_ONLY_EXPLICIT_NAME,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6165:compute_reentry_blocks:getattr;v12_quick_engine.py:6525:_tradier_signal_score_family:getattr,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,N_A_EXPLICIT_TRADIER_FIELD,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:11156:calculate_signal_score:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
TRIPLE_CONF_ENABLED,4600,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5733:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4369:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRIPLE_CONF_RSI_LONG,4601,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5743:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4375:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRIPLE_CONF_RSI_SHORT,4602,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5745:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4377:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRIPLE_CONF_SCORE,4603,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6350:_combine_entry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4376:rate:getattr;ez_positions_quick.py:4378:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRIPLE_CONF_STOCH_LONG,4604,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5744:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4375:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRIPLE_CONF_STOCH_SHORT,4605,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5746:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4377:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
TRIPLE_CONF_TF,4606,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:5734:compute_reentry_blocks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_positions_quick.py:4370:rate:getattr,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal Tradier consumer
VEL_EXIT_ENABLED,3433,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7462:compute_exit_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
VOLUME_CONFIRMATION_ENABLED,4270,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7020:compute_entry_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
VOLUME_CONFIRMATION_MULT,4271,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:7024:compute_entry_signals:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
VWAP_BOUNCE_DIST_PCT,4272,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6052:compute_reentry_blocks:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
VWAP_BOUNCE_ENTRY_ENABLED,4273,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6051:compute_reentry_blocks:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
VWAP_FILTER_ENABLED,3509,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6917:compute_entry_signals:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:20400:should_enter_long:_cfg_auto;tradier_manage.py:20687:should_enter_short:_cfg_auto,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer
WIN_TRAIL_EROSION_PCT,4274,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:13568:simulate_one:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
WT_15M_BOUNCE_BB_MAX,3614,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6595:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5919:run_simulation:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer; no causal Tradier consumer
WT_15M_BOUNCE_BB_MIN,3613,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6595:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5918:run_simulation:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer; no causal Tradier consumer
WT_15M_BOUNCE_MAX_BARS_AGO,3612,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6594:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5917:run_simulation:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer; no causal Tradier consumer
WT_15M_BOUNCE_OPEN_ENABLED,3611,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6587:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5916:run_simulation:getattr;backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:51885:_ensure_ez_all:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:25452:_ensure_tradier_all:_cfg,,no reviewed exact vector/live semantic contract
WT_15M_BOUNCE_REQUIRE_BOTH_HTF,3615,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6599:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5920:run_simulation:getattr,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no causal EZ crypto consumer; no causal Tradier consumer
WT_15M_CROSS_ENTRY_ENABLED,3616,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6603:_exact_entry_contract_masks:attribute,CAUSAL_PATH_SEMANTICS_UNVERIFIED,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,ez_manage.py:51886:_ensure_ez_all:getattr,CAUSAL_CONSUMER_SEMANTICS_UNVERIFIED,tradier_manage.py:25455:_ensure_tradier_all:_cfg,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded)
WT_15M_CROSS_ENTRY_MODE,3617,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_CAUSAL_READ_SEMANTICS_UNVERIFIED,v12_quick_engine.py:6610:_exact_entry_contract_masks:attribute,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,GAP_NO_CAUSAL_CONSUMER,,,no reviewed exact vector/live semantic contract; no field-specific causal read in backtest_v12_engine (generic override propagation excluded); no causal EZ crypto consumer; no causal Tradier consumer
WT_ACCEL_EXIT_ENABLED,3525,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_EXACT_REVIEWED,v12_quick_engine.py:7395:_wt_technical_exit_masks:attribute,EXACT_LIVE_DELEGATED_OR_DIRECT_PATH,backtest_v12_engine.py:5438:ez_manage.process_position;backtest_v12_engine.py:5897:ez_positions_quick.check_entry_candidates_for_account;backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,EXACT_CAUSAL_CONSUMER,ez_manage.py:51887:_ensure_ez_all:getattr,EXACT_CAUSAL_CONSUMER,tradier_manage.py:12326:evaluate_multi_tf_exit:_cfg_auto;tradier_manage.py:797:_v12_wt_exit_reason:resolver,multi-timeframe against-position WT acceleration exit parent gate,backtest reaches reviewed live consumer by delegation rather than a duplicate predicate
WT_ACCEL_EXIT_LONG_THR,3528,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_EXACT_REVIEWED,v12_quick_engine.py:7396:_wt_technical_exit_masks:attribute,EXACT_LIVE_DELEGATED_OR_DIRECT_PATH,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,EXACT_CAUSAL_CONSUMER,tradier_manage.py:776:_v12_wt_exit_reason:resolver,strict acceleration-below threshold for LONG exits,no causal EZ crypto consumer; backtest reaches reviewed live consumer by delegation rather than a duplicate predicate
WT_ACCEL_EXIT_MIN_TFS,3526,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_EXACT_REVIEWED,v12_quick_engine.py:7395:_wt_technical_exit_masks:attribute,EXACT_LIVE_DELEGATED_OR_DIRECT_PATH,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,EXACT_CAUSAL_CONSUMER,tradier_manage.py:12328:evaluate_multi_tf_exit:_cfg_auto;tradier_manage.py:798:_v12_wt_exit_reason:resolver,minimum configured native timeframes with acceleration against the position,no causal EZ crypto consumer; backtest reaches reviewed live consumer by delegation rather than a duplicate predicate
WT_ACCEL_EXIT_SHORT_THR,3529,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_EXACT_REVIEWED,v12_quick_engine.py:7397:_wt_technical_exit_masks:attribute,EXACT_LIVE_DELEGATED_OR_DIRECT_PATH,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,EXACT_CAUSAL_CONSUMER,tradier_manage.py:777:_v12_wt_exit_reason:resolver,strict acceleration-above threshold for SHORT exits,no causal EZ crypto consumer; backtest reaches reviewed live consumer by delegation rather than a duplicate predicate
WT_ACCEL_EXIT_TFS,3527,UNIQUE_QUICKCONFIG_FIELD_WITH_NON_SYNTHETIC_VECTOR_READ,BOTH_OR_UNRESOLVED,CONNECTED_EXACT_REVIEWED,v12_quick_engine.py:7396:_wt_technical_exit_masks:attribute,EXACT_LIVE_DELEGATED_OR_DIRECT_PATH,backtest_v12_engine.py:6694:run_simulation_tradier imports and runs tradier_manage,GAP_NO_CAUSAL_CONSUMER,,EXACT_CAUSAL_CONSUMER,tradier_manage.py:773:_v12_wt_exit_reason:resolver,exact native timeframe set for WT acceleration votes,no causal EZ crypto consumer; backtest reaches reviewed live consumer by delegation rather than a duplicate predicate
