Queue_Row,Switch,Classification,Classification_Reason,Family,Groups,Source_Sheets,QuickConfig_Declared,Default,Type,Authoritative_Values,Values_Source,Parents,Parent_Context,TF_Support_Mode,TF_Support,Native_Base_TF,Vector_Read,Vector_Causal_Read,Live_Read,Live_Crypto_Read,Live_Tradier_Read,Parity_Status,Semantic_Cert_Status,Semantic_Cert_Reason,Repair_Owner,Exact_Venue,Exact_Side,Witness_Target,Missing_Data_Policy,Entry_Lifecycle_Witness,Alias_Of,Batch_ID,Batch_Slot,BTCUSDC_LONG_Status,BTCUSDC_LONG_Reason,BTCUSDC_SHORT_Status,BTCUSDC_SHORT_Reason,MU_LONG_Status,MU_LONG_Reason,MU_SHORT_Status,MU_SHORT_Reason
2431,RE_5_INSIDE_COUNT_THR,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[3],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2432,RE_6_MIN_EXPANDING_TFS,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[2],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2433,RE_6_WAVE_PHASE_GATE_ENABLED,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[false,true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2434,RIDICULOUS_HOLD_GUARD_ENABLED,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[false,true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2435,RIDICULOUS_HOLD_HOURS,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[720.0],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2436,RIDICULOUS_HOLD_REQUIRE_GAIN_NONNEG,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[true,false]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2437,RIDICULOUS_HOLD_VEC_ENABLED,STRATEGY_INVENTORY_REPAIR,strategy inventory field is not yet declared/read on an executable vector path,RIDICULOUS_HOLD,ENGINE_AUTO_WIRED,ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,"[false,true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_READ_NEEDS_SEMANTIC_PROOF,vector read found,INVENTORY_TRIAGE,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2438,RIDICULOUS_LOSS_PCT,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED,False,"""""",UNKNOWN,[-15.0],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2439,RISK_FREE_RATE,DEPRECATED,parameter workbook marks the field DEAD/OBSOLETE and no executable read was found,RISK_FREE,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[0.045,0.0675]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2440,ROTATION_ANTONACCI_ABS_MOM_ENABLED,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,GLOBAL,DISCONNECTED_LIVE_PATHS,False,"""""",UNKNOWN,[false],CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2441,ROTATION_BOTTOM_N,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,ROTATION_BOTTOM,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[8,4,""True"",true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2442,ROTATION_ENABLED,QUICKCONFIG_STRATEGY_REPAIR,QuickConfig field exists but causal vector semantics remain unproved,ROTATION_ENABLED,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D,True,true,bool,"[true,false,""True""]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_READ_NEEDS_SEMANTIC_PROOF,vector read found,S1_CAUSAL_AUDIT,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0029,22,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2443,ROTATION_HOLD_DAYS,STRATEGY_INVENTORY_REPAIR,strategy inventory field is not yet declared/read on an executable vector path,ROTATION_HOLD,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[7,10,3,""True"",true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,UNWIRED,no executable vector read certificate,INVENTORY_TRIAGE,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2444,ROTATION_LOOKBACK_DAYS,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[10,""True"",true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,False,True,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,TRADIER,BOTH,MU_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,N_A_VENUE,TRADIER-only field is not executable on CRYPTO,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2445,ROTATION_POSITION_SIZE,EXECUTABLE_QUICKCONFIG_STRATEGY,QuickConfig declaration and causal vector read are present,ROTATION_POSITION_SIZE,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_5D|SIZING,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,600.0,float,"[600.0,900.0,1200.0,1500.0,1800.0]",SWITCH_CATALOG,ROTATION_ENABLED,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,True,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_ONLY_NEEDS_LIVE_REVIEW,causal vector read exists without a live read,LIVE_PARITY_REVIEW,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0029,23,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2446,ROTATION_SMA200_FILTER,EXECUTABLE_QUICKCONFIG_STRATEGY,QuickConfig declaration and causal vector read are present,ROTATION_SMA200_FILTER,ENGINE_AUTO_WIRED|OTHER|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,true,bool,"[true,false]",SWITCH_CATALOG,ROTATION_ENABLED,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,True,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_ONLY_NEEDS_LIVE_REVIEW,causal vector read exists without a live read,LIVE_PARITY_REVIEW,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0029,24,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2447,ROTATION_TOP_N,EXTERNAL_METADATA,inventory-only name has no strategy declaration or executable read,ROTATION_TOP,ENGINE_AUTO_WIRED|RECENT_5D,ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[3,1,""True"",true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,False,False,False,NOT_IN_PARITY_INVENTORY,N_A,not eligible for a per-ledger uniqueness certificate,N_A_REGISTRY,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2448,ROUND_TRIP_COST_PCT,QUICKCONFIG_STRATEGY_REPAIR,QuickConfig field exists but causal vector semantics remain unproved,ROUND_TRIP_COST,ENGINE_AUTO_WIRED|OTHER|QUICK_CONFIG|RECENT_5D,ENGINE_AUTO_WIRED|QUICK_CONFIG|RECENT_RESULTS_5D|SWITCH_CATALOG,True,0.03,float,"[0.025,0.0375,0.05,0.0625,0.075]",SWITCH_CATALOG,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,True,False,False,False,False,NOT_IN_PARITY_INVENTORY,VECTOR_READ_NEEDS_SEMANTIC_PROOF,vector read found,S1_CAUSAL_AUDIT,BOTH,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,S1Q-0030,1,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent
2449,RP_OPPOSITE_PENALTY,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[-20.0,""True"",true]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2450,RP_PROTECT_MIN_GAIN,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,GLOBAL,ENGINE_AUTO_WIRED|GLOBAL|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[1.0,1]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,standard causal lifecycle,,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
2451,RP_PROTECT_THRESHOLD,LIVE_STRATEGY_VECTOR_REPAIR,live strategy read exists but exact causal vector read is absent,FILTER,ENGINE_AUTO_WIRED|FILTER|RECENT_5D,DISCONNECTED_LIVE_PATHS|ENGINE_AUTO_WIRED|RECENT_RESULTS_5D,False,"""""",UNKNOWN,"[70.0,1,105.0,35.0]",CURATED_WORKBOOK_OR_TYPED_DEFAULT,,ON for all listed causal parents; tested field applied last,NATIVE_ONLY_UNLESS_EXPLICIT_SELECTOR,3m_crypto|5m_tradier,3m crypto | 5m Tradier,False,False,True,True,False,NOT_IN_PARITY_INVENTORY,LIVE_ONLY_NEEDS_VECTOR,live read exists without exact causal vector semantics,VECTOR_CAUSAL_REPAIR,CRYPTO,BOTH,BTCUSDC_LONG,N_A_DATA only when an exact required NPZ array is absent,"one-bar real max-hold + zero hold/cooldown, equally applied",,,,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,APPLICABLE,N/A_DATA allowed only after exact required NPZ array is proven absent,N_A_VENUE,CRYPTO-only field is not executable on TRADIER,N_A_VENUE,CRYPTO-only field is not executable on TRADIER
